filename,width,height,class,xmin,ymin,xmax,ymax
www.chess.com_play_computer (66).png,696,696,p,453,104,503,170
www.chess.com_play_computer (66).png,696,696,b,100,92,159,169
www.chess.com_play_computer (66).png,696,696,k,442,3,515,84
www.chess.com_play_computer (67).png,696,696,p,18,366,69,430
www.chess.com_play_computer (67).png,696,696,p,105,453,156,517
www.chess.com_play_computer (67).png,696,696,p,191,540,242,604
www.chess.com_play_computer (67).png,696,696,p,540,454,591,518
www.chess.com_play_computer (67).png,696,696,p,626,540,677,604
www.chess.com_play_computer (67).png,696,696,n,444,442,508,518
www.chess.com_play_computer (67).png,696,696,b,535,528,594,604
www.chess.com_play_computer (67).png,696,696,k,182,613,255,689
www.chess.com_play_computer (67).png,696,696,b,536,265,592,343
www.chess.com_play_computer (67).png,696,696,N,272,615,336,691
www.chess.com_play_computer (67).png,696,696,B,449,527,505,605
www.chess.com_play_computer (67).png,696,696,Q,528,355,604,429
www.chess.com_play_computer (67).png,696,696,B,450,266,508,343
www.chess.com_play_computer (67).png,696,696,N,184,181,248,255
www.chess.com_play_computer (67).png,696,696,P,17,105,69,169
www.chess.com_play_computer (67).png,696,696,P,102,105,154,169
www.chess.com_play_computer (67).png,696,696,P,189,105,241,169
www.chess.com_play_computer (67).png,696,696,P,451,104,503,168
www.chess.com_play_computer (67).png,696,696,P,538,103,590,167
www.chess.com_play_computer (67).png,696,696,P,625,104,677,168
www.chess.com_play_computer (67).png,696,696,R,623,11,683,81
www.chess.com_play_computer (67).png,696,696,K,94,5,167,81
www.chess.com_play_computer (68).png,696,696,N,12,442,75,516
www.chess.com_play_computer (68).png,696,696,N,10,355,73,429
www.chess.com_play_computer (68).png,696,696,Q,6,94,81,167
www.chess.com_play_computer (68).png,696,696,Q,4,7,79,80
www.chess.com_play_computer (68).png,696,696,Q,91,7,166,80
www.chess.com_play_computer (68).png,696,696,Q,178,7,253,80
www.chess.com_play_computer (68).png,696,696,B,276,180,332,255
www.chess.com_play_computer (68).png,696,696,k,530,266,602,343
www.chess.com_play_computer (68).png,696,696,p,539,452,591,516
www.chess.com_play_computer (68).png,696,696,K,530,528,603,603
www.chess.com_play_computer (69).png,696,696,Q,442,616,516,691
www.chess.com_play_computer (69).png,696,696,Q,526,615,600,690
www.chess.com_play_computer (69).png,696,696,Q,617,615,691,690
www.chess.com_play_computer (69).png,696,696,Q,615,528,689,603
www.chess.com_play_computer (69).png,696,696,B,362,441,419,516
www.chess.com_play_computer (69).png,696,696,N,620,267,683,343
www.chess.com_play_computer (69).png,696,696,N,621,180,683,255
www.chess.com_play_computer (69).png,696,696,K,95,91,168,169
www.chess.com_play_computer (69).png,696,696,p,106,192,156,256
www.chess.com_play_computer (69).png,696,696,k,94,352,167,429
www.chess.com_play_computer (70).png,696,696,K,529,526,603,603
www.chess.com_play_computer (70).png,696,696,B,537,440,593,517
www.chess.com_play_computer (70).png,696,696,N,448,442,511,517
www.chess.com_play_computer (70).png,696,696,N,273,355,335,430
www.chess.com_play_computer (70).png,696,696,Q,181,181,256,256
www.chess.com_play_computer (70).png,696,696,Q,92,267,167,342
www.chess.com_play_computer (70).png,696,696,Q,4,93,79,168
www.chess.com_play_computer (70).png,696,696,Q,4,7,79,82
www.chess.com_play_computer (70).png,696,696,k,528,178,601,256
www.chess.com_play_computer (71).png,696,696,P,18,539,68,604
www.chess.com_play_computer (71).png,696,696,P,103,538,153,603
www.chess.com_play_computer (71).png,696,696,P,191,538,241,603
www.chess.com_play_computer (71).png,696,696,P,452,450,502,515
www.chess.com_play_computer (71).png,696,696,P,539,538,589,603
www.chess.com_play_computer (71).png,696,696,P,626,538,676,603
www.chess.com_play_computer (71).png,696,696,R,16,621,72,691
www.chess.com_play_computer (71).png,696,696,N,98,615,160,690
www.chess.com_play_computer (71).png,696,696,Q,269,615,341,691
www.chess.com_play_computer (71).png,696,696,K,357,615,427,690
www.chess.com_play_computer (71).png,696,696,N,534,617,596,691
www.chess.com_play_computer (71).png,696,696,R,624,621,681,691
www.chess.com_play_computer (71).png,696,696,n,445,355,510,430
www.chess.com_play_computer (71).png,696,696,P,452,104,506,170
www.chess.com_play_computer (71).png,696,696,N,270,7,335,81
www.chess.com_play_computer (71).png,696,696,B,102,92,159,169
www.chess.com_play_computer (71).png,696,696,p,191,191,243,257
www.chess.com_play_computer (71).png,696,696,p,539,102,591,168
www.chess.com_play_computer (71).png,696,696,p,626,102,678,168
www.chess.com_play_computer (71).png,696,696,r,623,10,680,82
www.chess.com_play_computer (71).png,696,696,b,362,92,421,170
www.chess.com_play_computer (71).png,696,696,k,180,93,255,168
www.chess.com_play_computer (71).png,696,696,n,98,5,162,83
www.chess.com_play_computer (71).png,696,696,r,16,98,73,169
www.chess.com_play_computer (72).png,696,696,p,19,539,70,603
www.chess.com_play_computer (72).png,696,696,p,104,538,155,602
www.chess.com_play_computer (72).png,696,696,p,451,452,502,516
www.chess.com_play_computer (72).png,696,696,r,16,621,73,691
www.chess.com_play_computer (72).png,696,696,N,360,616,423,691
www.chess.com_play_computer (72).png,696,696,k,443,527,515,604
www.chess.com_play_computer (72).png,696,696,n,533,618,598,691
www.chess.com_play_computer (72).png,696,696,r,623,533,682,604
www.chess.com_play_computer (72).png,696,696,B,536,527,594,604
www.chess.com_play_computer (72).png,696,696,P,193,540,242,604
www.chess.com_play_computer (72).png,696,696,P,193,192,242,256
www.chess.com_play_computer (72).png,696,696,P,106,105,155,169
www.chess.com_play_computer (72).png,696,696,P,17,104,67,168
www.chess.com_play_computer (72).png,696,696,P,453,105,502,169
www.chess.com_play_computer (72).png,696,696,P,541,104,590,168
www.chess.com_play_computer (72).png,696,696,P,628,104,677,168
www.chess.com_play_computer (72).png,696,696,n,186,268,250,343
www.chess.com_play_computer (72).png,696,696,b,275,529,331,604
www.chess.com_play_computer (72).png,696,696,R,14,11,73,81
www.chess.com_play_computer (72).png,696,696,N,98,7,161,82
www.chess.com_play_computer (72).png,696,696,K,270,5,341,81
www.chess.com_play_computer (72).png,696,696,Q,355,6,429,82
www.chess.com_play_computer (72).png,696,696,N,533,7,596,81
www.chess.com_play_computer (72).png,696,696,R,625,12,681,81
www.chess.com_play_computer (73).png,696,696,P,193,452,241,517
www.chess.com_play_computer (73).png,696,696,P,451,453,504,516
www.chess.com_play_computer (73).png,696,696,P,627,539,677,603
www.chess.com_play_computer (73).png,696,696,R,623,621,682,690
www.chess.com_play_computer (73).png,696,696,K,442,614,515,690
www.chess.com_play_computer (73).png,696,696,N,359,529,422,604
www.chess.com_play_computer (73).png,696,696,N,11,442,75,517
www.chess.com_play_computer (73).png,696,696,R,14,621,72,691
www.chess.com_play_computer (73).png,696,696,p,627,453,679,517
www.chess.com_play_computer (73).png,696,696,k,356,92,428,168
www.chess.com_play_computer (73).png,696,696,Q,182,181,255,255
www.chess.com_play_computer (73).png,696,696,p,540,191,592,256
www.chess.com_play_computer (74).png,696,696,k,268,527,341,603
www.chess.com_play_computer (74).png,696,696,Q,442,441,516,516
www.chess.com_play_computer (74).png,696,696,p,105,453,155,517
www.chess.com_play_computer (74).png,696,696,P,192,192,242,255
www.chess.com_play_computer (74).png,696,696,P,451,192,501,255
www.chess.com_play_computer (74).png,696,696,P,17,105,67,168
www.chess.com_play_computer (74).png,696,696,p,17,192,69,255
www.chess.com_play_computer (74).png,696,696,N,619,180,684,256
www.chess.com_play_computer (74).png,696,696,R,625,11,681,82
www.chess.com_play_computer (74).png,696,696,N,272,94,336,169
www.chess.com_play_computer (74).png,696,696,K,182,3,254,82
www.chess.com_play_computer (74).png,696,696,R,16,11,74,82
www.chess.com_play_computer (75).png,696,696,P,18,539,68,604
www.chess.com_play_computer (75).png,696,696,K,443,526,514,604
www.chess.com_play_computer (75).png,696,696,P,540,539,591,603
www.chess.com_play_computer (75).png,696,696,P,627,540,680,604
www.chess.com_play_computer (75).png,696,696,R,622,620,684,691
www.chess.com_play_computer (75).png,696,696,R,278,620,333,692
www.chess.com_play_computer (75).png,696,696,Q,355,93,429,169
www.chess.com_play_computer (75).png,696,696,B,14,92,71,169
www.chess.com_play_computer (75).png,696,696,k,180,4,255,83
www.chess.com_play_computer (76).png,696,696,P,15,539,70,604
www.chess.com_play_computer (76).png,696,696,P,103,453,158,518
www.chess.com_play_computer (76).png,696,696,P,189,365,244,430
www.chess.com_play_computer (76).png,696,696,P,450,452,505,517
www.chess.com_play_computer (76).png,696,696,P,450,538,505,603
www.chess.com_play_computer (76).png,696,696,P,626,540,681,605
www.chess.com_play_computer (76).png,696,696,R,450,621,507,691
www.chess.com_play_computer (76).png,696,696,R,625,621,681,691
www.chess.com_play_computer (76).png,696,696,K,530,614,601,691
www.chess.com_play_computer (76).png,696,696,r,363,534,421,604
www.chess.com_play_computer (76).png,696,696,q,529,267,603,342
www.chess.com_play_computer (76).png,696,696,k,355,178,428,257
www.chess.com_play_computer (76).png,696,696,p,541,105,591,168
www.chess.com_play_computer (76).png,696,696,b,448,5,506,83
www.chess.com_play_computer (76).png,696,696,b,187,180,246,256
www.chess.com_play_computer (76).png,696,696,p,18,104,69,170
www.chess.com_play_computer (77).png,696,696,b,188,614,245,690
www.chess.com_play_computer (77).png,696,696,p,107,540,155,604
www.chess.com_play_computer (77).png,696,696,k,269,439,342,518
www.chess.com_play_computer (77).png,696,696,B,452,439,506,515
www.chess.com_play_computer (77).png,696,696,p,627,539,677,604
www.chess.com_play_computer (77).png,696,696,q,96,354,167,429
www.chess.com_play_computer (77).png,696,696,P,451,277,504,343
www.chess.com_play_computer (77).png,696,696,P,539,191,592,257
www.chess.com_play_computer (77).png,696,696,P,627,103,680,169
www.chess.com_play_computer (77).png,696,696,P,191,191,244,257
www.chess.com_play_computer (77).png,696,696,P,191,104,244,170
www.chess.com_play_computer (77).png,696,696,P,17,103,70,169
www.chess.com_play_computer (77).png,696,696,r,276,98,335,168
www.chess.com_play_computer (77).png,696,696,R,187,10,246,82
www.chess.com_play_computer (77).png,696,696,R,14,11,73,83
www.chess.com_play_computer (77).png,696,696,K,95,5,167,82
www.chess.com_play_computer (78).png,696,696,r,623,621,682,690
www.chess.com_play_computer (78).png,696,696,P,627,540,678,603
www.chess.com_play_computer (78).png,696,696,K,443,526,514,604
www.chess.com_play_computer (78).png,696,696,P,191,539,244,604
www.chess.com_play_computer (78).png,696,696,P,104,452,157,517
www.chess.com_play_computer (78).png,696,696,B,362,177,419,256
www.chess.com_play_computer (78).png,696,696,B,624,5,680,81
www.chess.com_play_computer (78).png,696,696,p,104,276,156,344
www.chess.com_play_computer (78).png,696,696,k,7,179,82,256
www.chess.com_play_computer (78).png,696,696,b,15,6,71,82
www.chess.com_play_computer (79).png,696,696,R,16,620,71,690
www.chess.com_play_computer (79).png,696,696,B,189,615,246,690
www.chess.com_play_computer (79).png,696,696,K,356,613,428,692
www.chess.com_play_computer (79).png,696,696,R,625,622,681,690
www.chess.com_play_computer (79).png,696,696,P,629,365,677,429
www.chess.com_play_computer (79).png,696,696,P,541,450,589,514
www.chess.com_play_computer (79).png,696,696,P,453,538,501,602
www.chess.com_play_computer (79).png,696,696,P,367,451,415,515
www.chess.com_play_computer (79).png,696,696,P,192,451,240,515
www.chess.com_play_computer (79).png,696,696,P,104,451,152,515
www.chess.com_play_computer (79).png,696,696,P,18,364,66,428
www.chess.com_play_computer (79).png,696,696,B,191,353,245,429
www.chess.com_play_computer (79).png,696,696,P,190,279,243,344
www.chess.com_play_computer (79).png,696,696,N,11,268,76,342
www.chess.com_play_computer (79).png,696,696,N,359,93,422,169
www.chess.com_play_computer (79).png,696,696,p,367,192,416,256
www.chess.com_play_computer (79).png,696,696,p,541,104,590,168
www.chess.com_play_computer (79).png,696,696,p,627,105,676,169
www.chess.com_play_computer (79).png,696,696,r,449,185,507,256
www.chess.com_play_computer (79).png,696,696,k,356,3,429,82
www.chess.com_play_computer (79).png,696,696,b,189,4,245,83
www.chess.com_play_computer (79).png,696,696,r,101,12,160,83
www.chess.com_play_computer (79).png,696,696,n,11,182,76,256
www.chess.com_play_computer (80).png,696,696,R,16,622,73,692
www.chess.com_play_computer (80).png,696,696,B,188,615,247,691
www.chess.com_play_computer (80).png,696,696,R,451,619,507,691
www.chess.com_play_computer (80).png,696,696,K,529,614,603,690
www.chess.com_play_computer (80).png,696,696,P,453,539,504,604
www.chess.com_play_computer (80).png,696,696,P,539,452,590,517
www.chess.com_play_computer (80).png,696,696,P,627,366,678,431
www.chess.com_play_computer (80).png,696,696,P,192,452,243,517
www.chess.com_play_computer (80).png,696,696,P,105,453,156,518
www.chess.com_play_computer (80).png,696,696,p,626,278,679,343
www.chess.com_play_computer (80).png,696,696,p,537,191,590,256
www.chess.com_play_computer (80).png,696,696,Q,94,93,168,169
www.chess.com_play_computer (80).png,696,696,r,361,12,421,83
www.chess.com_play_computer (80).png,696,696,k,529,4,602,81
www.chess.com_play_computer (81).png,696,696,k,95,614,166,689
www.chess.com_play_computer (81).png,696,696,r,278,621,334,691
www.chess.com_play_computer (81).png,696,696,Q,529,530,605,603
www.chess.com_play_computer (81).png,696,696,p,103,452,156,518
www.chess.com_play_computer (81).png,696,696,p,16,363,69,429
www.chess.com_play_computer (81).png,696,696,P,18,277,69,343
www.chess.com_play_computer (81).png,696,696,P,104,189,155,255
www.chess.com_play_computer (81).png,696,696,P,191,102,242,168
www.chess.com_play_computer (81).png,696,696,P,452,189,503,255
www.chess.com_play_computer (81).png,696,696,P,539,189,590,255
www.chess.com_play_computer (81).png,696,696,B,447,5,506,81
www.chess.com_play_computer (81).png,696,696,R,621,11,681,81
www.chess.com_play_computer (81).png,696,696,R,188,11,246,82
www.chess.com_play_computer (81).png,696,696,K,95,5,167,81
www.chess.com_play_computer (82).png,696,696,K,440,614,516,690
www.chess.com_play_computer (82).png,696,696,q,443,529,516,603
www.chess.com_play_computer (82).png,696,696,p,365,452,417,517
www.chess.com_play_computer (82).png,696,696,p,542,366,591,430
www.chess.com_play_computer (82).png,696,696,p,541,191,591,256
www.chess.com_play_computer (82).png,696,696,k,268,264,341,343
www.chess.com_play_computer (82).png,696,696,Q,94,355,169,429
www.chess.com_play_computer (82).png,696,696,Q,181,6,255,82
www.chess.com_play_computer (83).png,696,696,Q,443,616,516,691
www.chess.com_play_computer (83).png,696,696,Q,530,267,603,343
www.chess.com_play_computer (83).png,696,696,k,357,353,427,430
www.chess.com_play_computer (83).png,696,696,p,104,452,157,518
www.chess.com_play_computer (83).png,696,696,p,103,278,158,345
www.chess.com_play_computer (83).png,696,696,p,276,191,331,258
www.chess.com_play_computer (83).png,696,696,q,180,93,255,169
www.chess.com_play_computer (83).png,696,696,K,180,4,255,81
www.chess.com_play_computer (84).png,696,696,R,14,619,72,691
www.chess.com_play_computer (84).png,696,696,N,97,616,161,690
www.chess.com_play_computer (84).png,696,696,B,190,614,244,691
www.chess.com_play_computer (84).png,696,696,Q,268,617,342,691
www.chess.com_play_computer (84).png,696,696,K,357,614,427,690
www.chess.com_play_computer (84).png,696,696,R,625,622,680,691
www.chess.com_play_computer (84).png,696,696,P,19,538,70,605
www.chess.com_play_computer (84).png,696,696,P,103,536,154,603
www.chess.com_play_computer (84).png,696,696,P,190,537,241,604
www.chess.com_play_computer (84).png,696,696,P,278,536,329,603
www.chess.com_play_computer (84).png,696,696,P,452,536,503,603
www.chess.com_play_computer (84).png,696,696,P,538,537,589,604
www.chess.com_play_computer (84).png,696,696,P,626,537,677,604
www.chess.com_play_computer (84).png,696,696,P,276,190,332,256
www.chess.com_play_computer (84).png,696,696,B,99,266,160,343
www.chess.com_play_computer (84).png,696,696,b,536,354,595,431
www.chess.com_play_computer (84).png,696,696,p,19,103,70,168
www.chess.com_play_computer (84).png,696,696,p,103,104,154,169
www.chess.com_play_computer (84).png,696,696,p,191,191,242,256
www.chess.com_play_computer (84).png,696,696,p,364,104,415,169
www.chess.com_play_computer (84).png,696,696,p,539,104,590,169
www.chess.com_play_computer (84).png,696,696,p,449,102,500,167
www.chess.com_play_computer (84).png,696,696,p,626,104,677,169
www.chess.com_play_computer (84).png,696,696,r,16,10,73,82
www.chess.com_play_computer (84).png,696,696,n,97,6,161,82
www.chess.com_play_computer (84).png,696,696,q,268,7,342,81
www.chess.com_play_computer (84).png,696,696,k,356,4,428,82
www.chess.com_play_computer (84).png,696,696,b,449,5,507,82
www.chess.com_play_computer (84).png,696,696,r,623,10,682,81
www.chess.com_play_computer (84).png,696,696,n,446,181,510,255
www.chess.com_play_computer.png,730,730,R,14,651,74,724
www.chess.com_play_computer.png,730,730,N,102,643,170,724
www.chess.com_play_computer.png,730,730,Q,280,646,356,726
www.chess.com_play_computer.png,730,730,K,372,643,448,723
www.chess.com_play_computer.png,730,730,B,471,643,530,725
www.chess.com_play_computer.png,730,730,N,560,647,624,725
www.chess.com_play_computer.png,730,730,R,653,650,715,725
www.chess.com_play_computer.png,730,730,P,17,565,73,634
www.chess.com_play_computer.png,730,730,P,108,564,164,633
www.chess.com_play_computer.png,730,730,P,200,564,256,633
www.chess.com_play_computer.png,730,730,P,380,564,436,633
www.chess.com_play_computer.png,730,730,P,474,473,530,542
www.chess.com_play_computer.png,730,730,P,656,565,712,634
www.chess.com_play_computer.png,730,730,P,564,384,620,453
www.chess.com_play_computer.png,730,730,p,380,473,439,543
www.chess.com_play_computer.png,730,730,p,19,107,72,179
www.chess.com_play_computer.png,730,730,p,109,107,162,179
www.chess.com_play_computer.png,730,730,p,201,106,254,178
www.chess.com_play_computer.png,730,730,p,292,106,345,178
www.chess.com_play_computer.png,730,730,p,476,107,529,179
www.chess.com_play_computer.png,730,730,p,566,107,619,179
www.chess.com_play_computer.png,730,730,p,658,106,711,178
www.chess.com_play_computer.png,730,730,n,191,189,261,271
www.chess.com_play_computer.png,730,730,r,15,10,75,86
www.chess.com_play_computer.png,730,730,b,197,4,258,87
www.chess.com_play_computer.png,730,730,q,281,7,359,86
www.chess.com_play_computer.png,730,730,k,373,4,448,85
www.chess.com_play_computer.png,730,730,b,471,5,532,85
www.chess.com_play_computer.png,730,730,n,556,7,627,87
www.chess.com_play_computer.png,730,730,r,656,13,714,84
www.chess.com_play_computerq (1).png,696,696,R,15,10,71,82
www.chess.com_play_computerq (1).png,696,696,N,184,181,248,257
www.chess.com_play_computerq (1).png,696,696,P,15,104,70,170
www.chess.com_play_computerq (1).png,696,696,P,102,102,157,168
www.chess.com_play_computerq (1).png,696,696,P,189,103,244,169
www.chess.com_play_computerq (1).png,696,696,P,275,103,330,169
www.chess.com_play_computerq (1).png,696,696,P,361,102,416,168
www.chess.com_play_computerq (1).png,696,696,P,449,103,504,169
www.chess.com_play_computerq (1).png,696,696,P,538,103,593,169
www.chess.com_play_computerq (1).png,696,696,P,624,103,679,169
www.chess.com_play_computerq (1).png,696,696,B,187,4,246,83
www.chess.com_play_computerq (1).png,696,696,B,448,3,507,82
www.chess.com_play_computerq (1).png,696,696,K,266,5,342,82
www.chess.com_play_computerq (1).png,696,696,Q,354,6,429,82
www.chess.com_play_computerq (1).png,696,696,R,625,11,680,83
www.chess.com_play_computerq (1).png,696,696,N,532,355,595,430
www.chess.com_play_computerq (1).png,696,696,p,365,364,419,431
www.chess.com_play_computerq (1).png,696,696,p,16,537,70,604
www.chess.com_play_computerq (1).png,696,696,p,101,537,155,604
www.chess.com_play_computerq (1).png,696,696,p,189,536,243,603
www.chess.com_play_computerq (1).png,696,696,p,276,537,330,604
www.chess.com_play_computerq (1).png,696,696,p,450,536,504,603
www.chess.com_play_computerq (1).png,696,696,p,538,537,592,604
www.chess.com_play_computerq (1).png,696,696,p,625,537,679,604
www.chess.com_play_computerq (1).png,696,696,n,185,442,248,518
www.chess.com_play_computerq (1).png,696,696,r,15,620,74,692
www.chess.com_play_computerq (1).png,696,696,b,185,614,246,692
www.chess.com_play_computerq (1).png,696,696,k,267,613,341,692
www.chess.com_play_computerq (1).png,696,696,b,448,614,507,692
www.chess.com_play_computerq (1).png,696,696,n,531,617,598,692
www.chess.com_play_computerq (1).png,696,696,r,623,620,682,692
www.chess.com_play_computerq (2).png,696,696,P,16,538,69,605
www.chess.com_play_computerq (2).png,696,696,P,104,537,157,604
www.chess.com_play_computerq (2).png,696,696,P,189,538,242,605
www.chess.com_play_computerq (2).png,696,696,P,277,538,330,605
www.chess.com_play_computerq (2).png,696,696,P,364,537,417,604
www.chess.com_play_computerq (2).png,696,696,P,451,538,504,605
www.chess.com_play_computerq (2).png,696,696,P,537,539,590,606
www.chess.com_play_computerq (2).png,696,696,P,624,537,677,604
www.chess.com_play_computerq (2).png,696,696,p,278,276,330,343
www.chess.com_play_computerq (2).png,696,696,p,364,102,416,169
www.chess.com_play_computerq (2).png,696,696,p,451,102,503,169
www.chess.com_play_computerq (2).png,696,696,p,538,102,590,169
www.chess.com_play_computerq (2).png,696,696,p,626,102,678,169
www.chess.com_play_computerq (2).png,696,696,p,190,103,242,170
www.chess.com_play_computerq (2).png,696,696,p,103,101,155,168
www.chess.com_play_computerq (2).png,696,696,p,16,102,68,169
www.chess.com_play_computerq (2).png,696,696,r,13,10,74,83
www.chess.com_play_computerq (2).png,696,696,n,95,7,162,83
www.chess.com_play_computerq (2).png,696,696,b,186,4,245,83
www.chess.com_play_computerq (2).png,696,696,k,353,3,430,82
www.chess.com_play_computerq (2).png,696,696,b,447,4,509,83
www.chess.com_play_computerq (2).png,696,696,r,623,10,682,83
www.chess.com_play_computerq (2).png,696,696,n,446,181,510,259
www.chess.com_play_computerq (2).png,696,696,N,96,267,163,344
www.chess.com_play_computerq (2).png,696,696,N,443,440,510,517
www.chess.com_play_computerq (2).png,696,696,R,14,620,71,692
www.chess.com_play_computerq (2).png,696,696,B,186,613,246,692
www.chess.com_play_computerq (2).png,696,696,Q,268,613,341,691
www.chess.com_play_computerq (2).png,696,696,K,357,613,427,691
www.chess.com_play_computerq (2).png,696,696,B,443,613,506,693
www.chess.com_play_computerq (2).png,696,696,R,625,621,680,692
www.chess.com_play_computerq (3).png,696,696,P,363,275,417,344
www.chess.com_play_computerq (3).png,696,696,P,624,362,678,431
www.chess.com_play_computerq (3).png,696,696,P,537,535,591,604
www.chess.com_play_computerq (3).png,696,696,P,451,534,505,603
www.chess.com_play_computerq (3).png,696,696,P,275,536,329,605
www.chess.com_play_computerq (3).png,696,696,P,189,535,243,604
www.chess.com_play_computerq (3).png,696,696,P,102,535,156,604
www.chess.com_play_computerq (3).png,696,696,P,16,534,70,603
www.chess.com_play_computerq (3).png,696,696,N,98,614,162,692
www.chess.com_play_computerq (3).png,696,696,N,444,441,509,517
www.chess.com_play_computerq (3).png,696,696,R,11,619,73,691
www.chess.com_play_computerq (3).png,696,696,B,188,613,244,692
www.chess.com_play_computerq (3).png,696,696,Q,268,614,343,691
www.chess.com_play_computerq (3).png,696,696,K,353,613,428,691
www.chess.com_play_computerq (3).png,696,696,B,449,614,507,691
www.chess.com_play_computerq (3).png,696,696,R,622,618,682,692
www.chess.com_play_computerq (3).png,696,696,p,188,364,245,431
www.chess.com_play_computerq (3).png,696,696,p,538,276,595,343
www.chess.com_play_computerq (3).png,696,696,p,275,189,332,256
www.chess.com_play_computerq (3).png,696,696,p,361,103,418,170
www.chess.com_play_computerq (3).png,696,696,p,447,103,504,170
www.chess.com_play_computerq (3).png,696,696,p,626,103,683,170
www.chess.com_play_computerq (3).png,696,696,p,101,102,158,169
www.chess.com_play_computerq (3).png,696,696,p,13,101,70,168
www.chess.com_play_computerq (3).png,696,696,r,14,10,74,83
www.chess.com_play_computerq (3).png,696,696,n,98,8,162,82
www.chess.com_play_computerq (3).png,696,696,b,186,4,246,84
www.chess.com_play_computerq (3).png,696,696,q,265,6,342,83
www.chess.com_play_computerq (3).png,696,696,k,355,4,425,83
www.chess.com_play_computerq (3).png,696,696,b,446,4,505,81
www.chess.com_play_computerq (3).png,696,696,n,531,5,596,82
www.chess.com_play_computerq (3).png,696,696,r,622,11,682,82
www.chess.com_play_onlinee (1).png,696,696,P,17,538,70,604
www.chess.com_play_onlinee (1).png,696,696,P,102,539,155,605
www.chess.com_play_onlinee (1).png,696,696,P,191,539,244,605
www.chess.com_play_onlinee (1).png,696,696,P,276,538,329,604
www.chess.com_play_onlinee (1).png,696,696,P,364,539,417,605
www.chess.com_play_onlinee (1).png,696,696,P,450,539,503,605
www.chess.com_play_onlinee (1).png,696,696,P,538,539,591,605
www.chess.com_play_onlinee (1).png,696,696,P,626,539,679,605
www.chess.com_play_onlinee (1).png,696,696,N,444,441,511,518
www.chess.com_play_onlinee (1).png,696,696,R,14,621,74,692
www.chess.com_play_onlinee (1).png,696,696,R,621,621,681,692
www.chess.com_play_onlinee (1).png,696,696,B,449,613,508,691
www.chess.com_play_onlinee (1).png,696,696,K,355,613,429,691
www.chess.com_play_onlinee (1).png,696,696,Q,269,614,342,691
www.chess.com_play_onlinee (1).png,696,696,B,189,614,245,692
www.chess.com_play_onlinee (1).png,696,696,N,97,615,163,691
www.chess.com_play_onlinee (1).png,696,696,p,361,276,417,344
www.chess.com_play_onlinee (1).png,696,696,p,16,105,70,170
www.chess.com_play_onlinee (1).png,696,696,p,101,106,155,171
www.chess.com_play_onlinee (1).png,696,696,p,191,105,245,170
www.chess.com_play_onlinee (1).png,696,696,p,277,105,331,170
www.chess.com_play_onlinee (1).png,696,696,p,449,104,503,169
www.chess.com_play_onlinee (1).png,696,696,p,537,105,591,170
www.chess.com_play_onlinee (1).png,696,696,p,625,105,679,170
www.chess.com_play_onlinee (1).png,696,696,r,624,10,683,82
www.chess.com_play_onlinee (1).png,696,696,r,14,10,73,82
www.chess.com_play_onlinee (1).png,696,696,n,95,7,163,82
www.chess.com_play_onlinee (1).png,696,696,b,185,5,245,82
www.chess.com_play_onlinee (1).png,696,696,q,266,5,343,82
www.chess.com_play_onlinee (1).png,696,696,k,353,4,430,82
www.chess.com_play_onlinee (1).png,696,696,b,447,5,506,83
www.chess.com_play_onlinee (1).png,696,696,n,531,5,597,82
www.chess.com_play_onlinee (2).png,696,696,P,17,538,69,605
www.chess.com_play_onlinee (2).png,696,696,P,192,537,244,604
www.chess.com_play_onlinee (2).png,696,696,P,190,450,242,517
www.chess.com_play_onlinee (2).png,696,696,P,366,363,418,430
www.chess.com_play_onlinee (2).png,696,696,P,365,276,417,343
www.chess.com_play_onlinee (2).png,696,696,P,452,537,504,604
www.chess.com_play_onlinee (2).png,696,696,P,539,537,591,604
www.chess.com_play_onlinee (2).png,696,696,P,627,537,679,604
www.chess.com_play_onlinee (2).png,696,696,N,446,442,510,518
www.chess.com_play_onlinee (2).png,696,696,R,625,620,680,690
www.chess.com_play_onlinee (2).png,696,696,B,449,613,506,691
www.chess.com_play_onlinee (2).png,696,696,K,356,614,429,693
www.chess.com_play_onlinee (2).png,696,696,B,190,614,246,692
www.chess.com_play_onlinee (2).png,696,696,R,16,620,73,691
www.chess.com_play_onlinee (2).png,696,696,p,12,276,69,344
www.chess.com_play_onlinee (2).png,696,696,p,101,275,158,343
www.chess.com_play_onlinee (2).png,696,696,p,188,189,245,257
www.chess.com_play_onlinee (2).png,696,696,p,274,102,331,170
www.chess.com_play_onlinee (2).png,696,696,p,450,189,507,257
www.chess.com_play_onlinee (2).png,696,696,p,536,101,593,169
www.chess.com_play_onlinee (2).png,696,696,p,623,103,680,171
www.chess.com_play_onlinee (2).png,696,696,q,355,94,431,169
www.chess.com_play_onlinee (2).png,696,696,r,12,11,74,83
www.chess.com_play_onlinee (2).png,696,696,b,188,5,246,83
www.chess.com_play_onlinee (2).png,696,696,k,355,5,429,82
www.chess.com_play_onlinee (2).png,696,696,n,534,7,596,82
www.chess.com_play_onlinee (2).png,696,696,r,624,11,683,83
www.chess.com_play_onlinee (3).png,696,696,P,452,539,506,604
www.chess.com_play_onlinee (3).png,696,696,P,537,538,591,603
